file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\OOD\Java\Minnesota-Income-Tax-Calculation-Project-develop\src\main\java\com\minesota\tax\calculator\manager\FilesManager.java,com.minesota.tax.calculator.manager.FilesManager,"getScanner/2[java.lang.String,java.lang.String]",false,63,0,2,2,0,2,2,10,2,0,2,2,0,0,0,0,1,0,2,1,0,2,1,0,0,0,26,1,0,false
C:\OOD\Java\Minnesota-Income-Tax-Calculation-Project-develop\src\main\java\com\minesota\tax\calculator\manager\FilesManager.java,com.minesota.tax.calculator.manager.FilesManager,"createXmlTaxpayerLogFile/2[java.lang.String,int]",false,145,2,11,1,10,4,15,33,1,2,2,15,0,0,0,2,1,0,36,1,3,15,1,0,0,0,78,1,0,true
C:\OOD\Java\Minnesota-Income-Tax-Calculation-Project-develop\src\main\java\com\minesota\tax\calculator\manager\FilesManager.java,com.minesota.tax.calculator.manager.FilesManager,getFormattedTaxPayersStrings/0,false,51,2,7,3,4,2,5,9,1,3,0,5,2,1,1,0,0,0,1,1,4,1,1,0,0,0,35,1,0,true
C:\OOD\Java\Minnesota-Income-Tax-Calculation-Project-develop\src\main\java\com\minesota\tax\calculator\manager\FilesManager.java,com.minesota.tax.calculator.manager.FilesManager,"getParameterValueFromFileLine/3[java.lang.String,java.lang.String,java.lang.String]",false,299,0,1,1,0,1,2,3,1,0,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,2,0,false
C:\OOD\Java\Minnesota-Income-Tax-Calculation-Project-develop\src\main\java\com\minesota\tax\calculator\manager\FilesManager.java,com.minesota.tax.calculator.manager.FilesManager,setTaxPayersFilePath/1[java.lang.String],false,396,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,false
C:\OOD\Java\Minnesota-Income-Tax-Calculation-Project-develop\src\main\java\com\minesota\tax\calculator\manager\FilesManager.java,com.minesota.tax.calculator.manager.FilesManager,"cacheTaxPayers/2[java.lang.String,java.util.List<java.lang.String>]",false,81,1,6,4,2,4,4,11,0,1,2,4,2,2,1,0,0,0,2,0,1,0,2,0,0,0,39,1,0,true
C:\OOD\Java\Minnesota-Income-Tax-Calculation-Project-develop\src\main\java\com\minesota\tax\calculator\manager\FilesManager.java,com.minesota.tax.calculator.manager.FilesManager,"updateXmlTaxpayerFile/2[java.lang.String,int]",false,310,4,17,1,16,5,22,37,1,2,2,22,0,0,1,1,1,0,30,0,3,14,2,0,0,0,59,2,0,true
C:\OOD\Java\Minnesota-Income-Tax-Calculation-Project-develop\src\main\java\com\minesota\tax\calculator\manager\FilesManager.java,com.minesota.tax.calculator.manager.FilesManager,getInstance/0,false,34,1,13,12,1,2,0,6,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,15,9,0,true
C:\OOD\Java\Minnesota-Income-Tax-Calculation-Project-develop\src\main\java\com\minesota\tax\calculator\manager\FilesManager.java,com.minesota.tax.calculator.manager.FilesManager,"createTxtTaxpayerLogFile/2[java.lang.String,int]",false,102,2,12,2,10,3,15,29,0,2,2,15,0,0,0,1,1,0,22,1,3,15,1,0,0,0,62,1,0,true
C:\OOD\Java\Minnesota-Income-Tax-Calculation-Project-develop\src\main\java\com\minesota\tax\calculator\manager\FilesManager.java,com.minesota.tax.calculator.manager.FilesManager,"updateTxtTaxpayerFile/2[java.lang.String,int]",false,360,4,17,1,16,4,22,32,0,2,2,22,0,0,1,0,1,0,14,0,3,14,2,0,0,0,51,2,0,true
