file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\menuWindow.java,view.menuWindow$Anonymous11,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,0
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\menuWindow.java,view.menuWindow$Anonymous10,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,0
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\domain\EnvioMail.java,domain.EnvioMail$autentificadorSMTP,innerclass,1,1,0,1,1,2,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\cantidadPWindow.java,view.cantidadPWindow$Anonymous1,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,0
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\domain\Factura.java,domain.Factura,class,4,6,2,4,13,1,0,7,10,0.72839504,0.39285713,1.0,9,0,8,1,0,0,8,0,0,0,9,0,0,9,0,0,0,0,2,76,6,2,0,0,0,12,10,26,11,12,1,0,0,0,61,1,0
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\mainWindow.java,view.mainWindow$Anonymous1,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,0
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\domain\Revista.java,domain.Revista,class,3,5,2,3,12,2,0,3,0,0.5,0.71428573,1.0,10,0,7,3,0,0,7,0,0,0,3,0,0,3,0,0,0,0,0,42,7,0,0,0,0,8,2,6,4,4,1,0,0,0,35,1,0
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\eliminarCWindow.java,view.eliminarCWindow,class,3,6,3,3,6,6,0,31,1,0.6,NaN,NaN,3,0,1,2,0,0,1,0,0,0,5,0,0,4,0,1,0,0,5,56,0,0,0,0,2,7,27,9,0,9,2,1,0,0,37,1,0
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\mainWindow.java,view.mainWindow$Anonymous2,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,0
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\domain\Paquete.java,domain.Paquete,class,3,5,2,3,16,2,0,4,0,0.5208333,0.75,1.0,12,0,8,4,0,0,8,0,0,0,4,0,0,4,0,0,0,0,0,53,7,0,0,0,0,12,3,11,5,6,1,0,0,0,42,1,0
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\detalleRWindow.java,view.detalleRWindow$Anonymous1,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,0
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\HTTPGet\GetMethod.java,HTTPGet.GetMethod,class,0,1,1,0,2,1,0,7,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,1,1,1,0,1,1,0,5,0,5,1,0,0,0,26,1,0
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\detalleRWindow.java,view.detalleRWindow$Anonymous2,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,0
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\eliminarCWindow.java,view.eliminarCWindow$Anonymous1,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,0
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\detallesWindow.java,view.detallesWindow,class,3,7,4,3,8,6,0,38,0,0.6944444,NaN,NaN,4,0,1,3,0,0,1,0,0,0,9,0,0,8,0,1,0,0,12,84,0,0,0,0,2,53,41,23,6,23,1,2,0,0,40,1,0
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\HTTPGet\XmlParser.java,HTTPGet.XmlParser,class,6,8,2,6,8,1,0,11,1,0.5,1.0,1.0,3,0,2,1,0,0,2,0,0,0,2,0,0,2,0,0,0,0,1,32,4,0,2,1,0,6,4,10,0,7,3,0,0,0,32,1,0
