file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\menuWindow.java,view.menuWindow,jButton3ActionPerformed/1[java.awt.event.ActionEvent],false,305,1,2,1,1,1,1,6,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,2,0,false
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\menuWindow.java,view.menuWindow,jMenuItem4ActionPerformed/1[java.awt.event.ActionEvent],false,291,1,2,1,1,1,1,6,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,2,0,false
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\menuWindow.java,view.menuWindow,jButton1ActionPerformed/1[java.awt.event.ActionEvent],false,277,1,2,1,1,1,1,6,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,2,0,false
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\menuWindow.java,view.menuWindow,"menuWindow/3[java.awt.Frame,boolean,domain.Counter]",true,11,2,2,1,1,1,1,5,0,0,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,false
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\menuWindow.java,view.menuWindow,jMenuItem8ActionPerformed/1[java.awt.event.ActionEvent],false,347,2,3,1,2,1,2,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,false
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\menuWindow.java,view.menuWindow,jButton4ActionPerformed/1[java.awt.event.ActionEvent],false,312,1,2,1,1,1,1,6,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,2,0,false
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\menuWindow.java,view.menuWindow,jMenuItem1ActionPerformed/1[java.awt.event.ActionEvent],false,270,1,2,1,1,1,1,6,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,2,0,false
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\menuWindow.java,view.menuWindow,initComponents/0,false,19,0,2,1,1,1,28,180,0,2,0,28,0,0,0,0,0,0,29,58,24,0,0,16,0,0,44,2,0,false
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\menuWindow.java,view.menuWindow,jButton2ActionPerformed/1[java.awt.event.ActionEvent],false,298,1,2,1,1,1,1,6,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,2,0,false
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\menuWindow.java,view.menuWindow,jButton5ActionPerformed/1[java.awt.event.ActionEvent],false,340,1,2,1,1,1,1,6,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,2,0,false
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\menuWindow.java,view.menuWindow,jMenuItem2ActionPerformed/1[java.awt.event.ActionEvent],false,263,1,2,1,1,1,1,6,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,2,0,false
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\menuWindow.java,view.menuWindow,jMenuItem3ActionPerformed/1[java.awt.event.ActionEvent],false,284,1,2,1,1,1,1,6,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,2,0,false
